Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.280000,4,0.516000,0.568000,0.568000,0.519000,0.519000,0.689000,0.727000,0.571000,0.156000,10.413000,130.541000,130.541000,
1.290000,4,0.514000,0.566000,0.566000,0.517000,0.517000,0.691000,0.729000,0.572000,0.156000,10.439000,130.625000,130.625000,
1.300000,4,0.512000,0.565000,0.565000,0.515000,0.515000,0.693000,0.731000,0.574000,0.156000,10.465000,130.706000,130.706000,
1.310000,4,0.510000,0.563000,0.563000,0.513000,0.513000,0.694000,0.732000,0.575000,0.156000,10.482000,130.746000,130.746000,
1.320000,4,0.509000,0.561000,0.561000,0.511000,0.511000,0.694000,0.731000,0.575000,0.156000,10.475000,130.674000,130.674000,
1.330000,4,0.507000,0.559000,0.559000,0.509000,0.509000,0.694000,0.731000,0.574000,0.156000,10.469000,130.603000,130.603000,
1.340000,4,0.505000,0.557000,0.557000,0.507000,0.507000,0.693000,0.730000,0.574000,0.156000,10.462000,130.531000,130.531000,
1.350000,4,0.503000,0.555000,0.555000,0.505000,0.505000,0.693000,0.730000,0.573000,0.156000,10.455000,130.460000,130.460000,
1.360000,4,0.501000,0.553000,0.553000,0.504000,0.504000,0.693000,0.729000,0.573000,0.156000,10.448000,130.389000,130.389000,
1.370000,4,0.499000,0.551000,0.551000,0.502000,0.502000,0.692000,0.729000,0.572000,0.156000,10.441000,130.318000,130.318000,
1.380000,4,0.498000,0.550000,0.550000,0.500000,0.500000,0.692000,0.728000,0.572000,0.156000,10.435000,130.248000,130.248000,
1.390000,4,0.496000,0.548000,0.548000,0.498000,0.498000,0.691000,0.728000,0.572000,0.156000,10.428000,130.177000,130.177000,
1.400000,4,0.494000,0.546000,0.546000,0.496000,0.496000,0.691000,0.727000,0.571000,0.156000,10.421000,130.107000,130.107000,
1.410000,4,0.492000,0.544000,0.544000,0.495000,0.495000,0.691000,0.727000,0.571000,0.156000,10.414000,130.037000,130.037000,
1.420000,4,0.490000,0.542000,0.542000,0.493000,0.493000,0.690000,0.727000,0.570000,0.156000,10.406000,129.967000,129.967000,
1.430000,4,0.489000,0.541000,0.541000,0.491000,0.491000,0.690000,0.726000,0.570000,0.156000,10.399000,129.898000,129.898000,
1.440000,4,0.487000,0.539000,0.539000,0.489000,0.489000,0.689000,0.725000,0.569000,0.156000,10.387000,129.842000,129.842000,
1.450000,4,0.485000,0.537000,0.537000,0.488000,0.488000,0.688000,0.724000,0.569000,0.156000,10.371000,129.795000,129.795000,
1.460000,4,0.484000,0.535000,0.535000,0.486000,0.486000,0.687000,0.723000,0.568000,0.155000,10.356000,129.748000,129.748000,
1.470000,4,0.482000,0.534000,0.534000,0.484000,0.484000,0.686000,0.722000,0.568000,0.154000,10.341000,129.701000,129.701000,
1.480000,4,0.480000,0.532000,0.532000,0.483000,0.483000,0.685000,0.721000,0.567000,0.154000,10.325000,129.654000,129.654000,
1.490000,4,0.479000,0.530000,0.530000,0.481000,0.481000,0.684000,0.720000,0.567000,0.153000,10.310000,129.608000,129.608000,
1.500000,4,0.477000,0.528000,0.528000,0.479000,0.479000,0.683000,0.719000,0.566000,0.153000,10.294000,129.561000,129.561000,
1.510000,4,0.475000,0.527000,0.527000,0.478000,0.478000,0.682000,0.718000,0.566000,0.152000,10.278000,129.515000,129.515000,
1.520000,4,0.474000,0.525000,0.525000,0.476000,0.476000,0.682000,0.716000,0.565000,0.151000,10.263000,129.468000,129.468000,
1.530000,4,0.472000,0.523000,0.523000,0.475000,0.475000,0.681000,0.715000,0.564000,0.151000,10.247000,129.422000,129.422000,
1.540000,4,0.471000,0.522000,0.522000,0.473000,0.473000,0.680000,0.714000,0.564000,0.150000,10.232000,129.376000,129.376000,
1.550000,4,0.469000,0.520000,0.520000,0.471000,0.471000,0.679000,0.713000,0.563000,0.150000,10.216000,129.330000,129.330000,
1.560000,4,0.467000,0.518000,0.518000,0.470000,0.470000,0.678000,0.712000,0.563000,0.149000,10.200000,129.284000,129.284000,
1.570000,4,0.466000,0.517000,0.517000,0.468000,0.468000,0.677000,0.711000,0.562000,0.149000,10.185000,129.238000,129.238000,
1.580000,4,0.464000,0.515000,0.515000,0.467000,0.467000,0.676000,0.710000,0.562000,0.148000,10.169000,129.192000,129.192000,
1.590000,4,0.463000,0.513000,0.513000,0.465000,0.465000,0.675000,0.709000,0.561000,0.147000,10.153000,129.146000,129.146000,
1.600000,4,0.461000,0.512000,0.512000,0.464000,0.464000,0.674000,0.708000,0.561000,0.147000,10.137000,129.101000,129.101000,
1.610000,4,0.460000,0.510000,0.510000,0.462000,0.462000,0.673000,0.707000,0.560000,0.146000,10.122000,129.055000,129.055000,
1.620000,4,0.458000,0.509000,0.509000,0.461000,0.461000,0.672000,0.706000,0.560000,0.146000,10.106000,129.010000,129.010000,
1.630000,4,0.457000,0.507000,0.507000,0.459000,0.459000,0.671000,0.704000,0.559000,0.145000,10.090000,128.964000,128.964000,
1.640000,4,0.455000,0.506000,0.506000,0.458000,0.458000,0.670000,0.703000,0.559000,0.145000,10.074000,128.919000,128.919000,
1.650000,4,0.454000,0.504000,0.504000,0.456000,0.456000,0.669000,0.702000,0.558000,0.144000,10.058000,128.874000,128.874000,
1.660000,4,0.453000,0.503000,0.503000,0.455000,0.455000,0.668000,0.701000,0.558000,0.143000,10.042000,128.829000,128.829000,
1.670000,4,0.451000,0.501000,0.501000,0.453000,0.453000,0.667000,0.700000,0.557000,0.143000,10.027000,128.783000,128.783000,
1.680000,4,0.450000,0.500000,0.500000,0.452000,0.452000,0.666000,0.699000,0.557000,0.142000,10.011000,128.738000,128.738000,
1.690000,4,0.448000,0.498000,0.498000,0.450000,0.450000,0.665000,0.698000,0.556000,0.142000,9.995000,128.693000,128.693000,
1.700000,4,0.447000,0.497000,0.497000,0.449000,0.449000,0.664000,0.697000,0.556000,0.141000,9.979000,128.649000,128.649000,
1.710000,4,0.445000,0.495000,0.495000,0.448000,0.448000,0.663000,0.696000,0.555000,0.141000,9.963000,128.604000,128.604000,
1.720000,4,0.444000,0.494000,0.494000,0.446000,0.446000,0.662000,0.694000,0.554000,0.140000,9.947000,128.559000,128.559000,
1.730000,4,0.443000,0.492000,0.492000,0.445000,0.445000,0.661000,0.693000,0.554000,0.139000,9.931000,128.514000,128.514000,
1.740000,4,0.441000,0.491000,0.491000,0.444000,0.444000,0.660000,0.692000,0.553000,0.139000,9.915000,128.469000,128.469000,
1.750000,4,0.440000,0.489000,0.489000,0.442000,0.442000,0.659000,0.691000,0.553000,0.138000,9.899000,128.425000,128.425000,
1.760000,4,0.439000,0.488000,0.488000,0.441000,0.441000,0.658000,0.690000,0.552000,0.138000,9.883000,128.380000,128.380000,
1.770000,4,0.437000,0.486000,0.486000,0.439000,0.439000,0.657000,0.689000,0.552000,0.137000,9.867000,128.336000,128.336000,
1.780000,4,0.436000,0.485000,0.485000,0.438000,0.438000,0.656000,0.688000,0.551000,0.137000,9.851000,128.291000,128.291000,
1.790000,4,0.435000,0.484000,0.484000,0.437000,0.437000,0.654000,0.687000,0.551000,0.136000,9.835000,128.247000,128.247000,
1.800000,4,0.433000,0.482000,0.482000,0.436000,0.436000,0.653000,0.686000,0.550000,0.135000,9.819000,128.202000,128.202000,
1.810000,4,0.432000,0.481000,0.481000,0.434000,0.434000,0.652000,0.684000,0.550000,0.135000,9.803000,128.158000,128.158000,
1.820000,4,0.431000,0.480000,0.480000,0.433000,0.433000,0.651000,0.683000,0.549000,0.134000,9.787000,128.113000,128.113000,
1.830000,4,0.430000,0.478000,0.478000,0.432000,0.432000,0.650000,0.682000,0.549000,0.134000,9.771000,128.069000,128.069000,
1.840000,4,0.428000,0.477000,0.477000,0.431000,0.431000,0.649000,0.681000,0.548000,0.133000,9.755000,128.025000,128.025000,
1.850000,4,0.427000,0.476000,0.476000,0.429000,0.429000,0.648000,0.680000,0.547000,0.132000,9.739000,127.981000,127.981000,
1.860000,4,0.426000,0.474000,0.474000,0.428000,0.428000,0.647000,0.679000,0.547000,0.132000,9.723000,127.936000,127.936000,
1.870000,4,0.425000,0.473000,0.473000,0.427000,0.427000,0.646000,0.678000,0.546000,0.131000,9.707000,127.892000,127.892000,
1.880000,4,0.424000,0.472000,0.472000,0.426000,0.426000,0.645000,0.677000,0.546000,0.131000,9.690000,127.848000,127.848000,
1.890000,4,0.422000,0.470000,0.470000,0.424000,0.424000,0.644000,0.675000,0.545000,0.130000,9.674000,127.804000,127.804000,
1.900000,4,0.421000,0.469000,0.469000,0.423000,0.423000,0.643000,0.674000,0.545000,0.130000,9.658000,127.760000,127.760000,
1.910000,4,0.420000,0.468000,0.468000,0.422000,0.422000,0.642000,0.673000,0.544000,0.129000,9.642000,127.716000,127.716000,
1.920000,4,0.419000,0.467000,0.467000,0.421000,0.421000,0.641000,0.672000,0.544000,0.128000,9.626000,127.671000,127.671000,
1.930000,4,0.418000,0.466000,0.466000,0.420000,0.420000,0.640000,0.671000,0.543000,0.128000,9.610000,127.627000,127.627000,
1.940000,4,0.417000,0.464000,0.464000,0.419000,0.419000,0.639000,0.670000,0.542000,0.127000,9.594000,127.583000,127.583000,
1.950000,4,0.415000,0.463000,0.463000,0.417000,0.417000,0.638000,0.669000,0.542000,0.127000,9.577000,127.539000,127.539000,
1.960000,4,0.414000,0.462000,0.462000,0.416000,0.416000,0.637000,0.667000,0.541000,0.126000,9.561000,127.495000,127.495000,
1.970000,4,0.413000,0.461000,0.461000,0.415000,0.415000,0.636000,0.666000,0.541000,0.126000,9.545000,127.451000,127.451000,
1.980000,4,0.412000,0.460000,0.460000,0.414000,0.414000,0.635000,0.665000,0.540000,0.125000,9.529000,127.407000,127.407000,
1.990000,4,0.411000,0.458000,0.458000,0.413000,0.413000,0.634000,0.664000,0.540000,0.124000,9.512000,127.363000,127.363000,
2.000000,4,0.410000,0.457000,0.457000,0.412000,0.412000,0.633000,0.663000,0.539000,0.124000,9.496000,127.319000,127.319000,
2.010000,4,0.409000,0.456000,0.456000,0.411000,0.411000,0.632000,0.662000,0.539000,0.123000,9.480000,127.275000,127.275000,
2.020000,4,0.408000,0.455000,0.455000,0.410000,0.410000,0.630000,0.661000,0.538000,0.123000,9.464000,127.231000,127.231000,
2.030000,4,0.407000,0.454000,0.454000,0.409000,0.409000,0.629000,0.660000,0.537000,0.122000,9.447000,127.187000,127.187000,
2.040000,4,0.406000,0.453000,0.453000,0.408000,0.408000,0.628000,0.658000,0.537000,0.122000,9.431000,127.143000,127.143000,
2.050000,4,0.406000,0.452000,0.452000,0.408000,0.408000,0.627000,0.657000,0.536000,0.121000,9.415000,127.100000,127.100000,
2.060000,4,0.405000,0.451000,0.451000,0.407000,0.407000,0.626000,0.656000,0.536000,0.120000,9.398000,127.056000,127.056000,
2.070000,4,0.404000,0.451000,0.451000,0.406000,0.406000,0.625000,0.655000,0.535000,0.120000,9.382000,127.012000,127.012000,
2.080000,4,0.403000,0.450000,0.450000,0.405000,0.405000,0.624000,0.654000,0.535000,0.119000,9.366000,126.968000,126.968000,
2.090000,4,0.402000,0.449000,0.449000,0.404000,0.404000,0.623000,0.653000,0.534000,0.119000,9.349000,126.924000,126.924000,
2.100000,4,0.401000,0.448000,0.448000,0.403000,0.403000,0.622000,0.652000,0.533000,0.118000,9.333000,126.880000,126.880000,
2.110000,4,0.401000,0.447000,0.447000,0.403000,0.403000,0.621000,0.650000,0.533000,0.118000,9.317000,126.836000,126.836000,
2.120000,4,0.400000,0.446000,0.446000,0.402000,0.402000,0.620000,0.649000,0.532000,0.117000,9.300000,126.792000,126.792000,
2.130000,4,0.399000,0.445000,0.445000,0.401000,0.401000,0.619000,0.648000,0.532000,0.116000,9.284000,126.748000,126.748000,
2.140000,4,0.398000,0.445000,0.445000,0.400000,0.400000,0.617000,0.647000,0.531000,0.116000,9.268000,126.704000,126.704000,
2.150000,4,0.398000,0.444000,0.444000,0.400000,0.400000,0.616000,0.646000,0.531000,0.115000,9.251000,126.660000,126.660000,
2.160000,4,0.397000,0.443000,0.443000,0.399000,0.399000,0.615000,0.645000,0.530000,0.115000,9.235000,126.616000,126.616000,
2.170000,4,0.396000,0.442000,0.442000,0.398000,0.398000,0.614000,0.644000,0.530000,0.114000,9.218000,126.572000,126.572000,
2.180000,4,0.396000,0.441000,0.441000,0.398000,0.398000,0.613000,0.642000,0.529000,0.113000,9.202000,126.528000,126.528000,
2.190000,4,0.395000,0.441000,0.441000,0.397000,0.397000,0.612000,0.641000,0.528000,0.113000,9.186000,126.484000,126.484000,
2.200000,4,0.394000,0.440000,0.440000,0.396000,0.396000,0.611000,0.640000,0.528000,0.112000,9.169000,126.440000,126.440000,
2.210000,4,0.394000,0.439000,0.439000,0.396000,0.396000,0.610000,0.639000,0.527000,0.112000,9.153000,126.396000,126.396000,
2.220000,4,0.393000,0.438000,0.438000,0.395000,0.395000,0.609000,0.638000,0.527000,0.111000,9.136000,126.352000,126.352000,
2.230000,4,0.392000,0.438000,0.438000,0.394000,0.394000,0.608000,0.637000,0.526000,0.111000,9.120000,126.308000,126.308000,
2.240000,4,0.392000,0.437000,0.437000,0.394000,0.394000,0.607000,0.636000,0.526000,0.110000,9.103000,126.264000,126.264000,
2.250000,4,0.391000,0.436000,0.436000,0.393000,0.393000,0.605000,0.634000,0.525000,0.109000,9.087000,126.220000,126.220000,
2.260000,4,0.391000,0.436000,0.436000,0.392000,0.392000,0.604000,0.633000,0.524000,0.109000,9.070000,126.176000,126.176000,
2.270000,4,0.390000,0.435000,0.435000,0.392000,0.392000,0.603000,0.632000,0.524000,0.108000,9.054000,126.132000,126.132000,
2.280000,4,0.389000,0.434000,0.434000,0.391000,0.391000,0.602000,0.631000,0.523000,0.108000,9.037000,126.087000,126.087000,
2.290000,4,0.389000,0.434000,0.434000,0.391000,0.391000,0.601000,0.630000,0.523000,0.107000,9.021000,126.043000,126.043000,
2.300000,4,0.388000,0.433000,0.433000,0.390000,0.390000,0.600000,0.629000,0.522000,0.107000,9.004000,125.999000,125.999000,
2.310000,4,0.388000,0.433000,0.433000,0.390000,0.390000,0.599000,0.627000,0.521000,0.106000,8.987000,125.955000,125.955000,
2.320000,4,0.387000,0.432000,0.432000,0.389000,0.389000,0.598000,0.626000,0.521000,0.105000,8.971000,125.911000,125.911000,
2.330000,4,0.387000,0.431000,0.431000,0.389000,0.389000,0.596000,0.625000,0.520000,0.105000,8.954000,125.866000,125.866000,
2.340000,4,0.386000,0.430000,0.430000,0.387000,0.387000,0.596000,0.624000,0.520000,0.104000,8.939000,125.831000,125.831000,
2.350000,4,0.384000,0.429000,0.429000,0.386000,0.386000,0.595000,0.623000,0.519000,0.104000,8.924000,125.794000,125.794000,
2.360000,4,0.383000,0.427000,0.427000,0.385000,0.385000,0.594000,0.622000,0.519000,0.103000,8.908000,125.757000,125.757000,
2.370000,4,0.382000,0.426000,0.426000,0.383000,0.383000,0.593000,0.621000,0.518000,0.103000,8.893000,125.718000,125.718000,
2.380000,4,0.380000,0.424000,0.424000,0.382000,0.382000,0.592000,0.620000,0.518000,0.102000,8.877000,125.678000,125.678000,
2.390000,4,0.379000,0.423000,0.423000,0.381000,0.381000,0.591000,0.619000,0.517000,0.101000,8.861000,125.637000,125.637000,
2.400000,4,0.378000,0.422000,0.422000,0.380000,0.380000,0.589000,0.617000,0.517000,0.101000,8.844000,125.595000,125.595000,
2.410000,4,0.376000,0.420000,0.420000,0.378000,0.378000,0.588000,0.616000,0.516000,0.100000,8.828000,125.552000,125.552000,
2.420000,4,0.375000,0.419000,0.419000,0.377000,0.377000,0.587000,0.615000,0.516000,0.100000,8.812000,125.508000,125.508000,
2.430000,4,0.374000,0.418000,0.418000,0.376000,0.376000,0.586000,0.614000,0.515000,0.099000,8.795000,125.463000,125.463000,
2.440000,4,0.373000,0.416000,0.416000,0.374000,0.374000,0.585000,0.613000,0.514000,0.098000,8.778000,125.418000,125.418000,
2.450000,4,0.371000,0.415000,0.415000,0.373000,0.373000,0.584000,0.612000,0.514000,0.098000,8.761000,125.371000,125.371000,
2.460000,4,0.370000,0.414000,0.414000,0.372000,0.372000,0.583000,0.610000,0.513000,0.097000,8.744000,125.324000,125.324000,
2.470000,4,0.369000,0.412000,0.412000,0.371000,0.371000,0.582000,0.609000,0.512000,0.097000,8.727000,125.276000,125.276000,
2.480000,4,0.368000,0.411000,0.411000,0.369000,0.369000,0.581000,0.608000,0.512000,0.096000,8.710000,125.227000,125.227000,
2.490000,4,0.366000,0.410000,0.410000,0.368000,0.368000,0.580000,0.607000,0.511000,0.096000,8.692000,125.177000,125.177000,
2.500000,4,0.365000,0.408000,0.408000,0.367000,0.367000,0.579000,0.606000,0.511000,0.095000,8.675000,125.127000,125.127000,
2.510000,4,0.364000,0.407000,0.407000,0.366000,0.366000,0.577000,0.604000,0.510000,0.094000,8.657000,125.076000,125.076000,
2.520000,4,0.363000,0.406000,0.406000,0.365000,0.365000,0.576000,0.603000,0.509000,0.094000,8.639000,125.024000,125.024000,
2.530000,4,0.362000,0.404000,0.404000,0.363000,0.363000,0.575000,0.602000,0.509000,0.093000,8.622000,124.972000,124.972000,
2.540000,4,0.360000,0.403000,0.403000,0.362000,0.362000,0.574000,0.601000,0.508000,0.093000,8.604000,124.919000,124.919000,
2.550000,4,0.359000,0.402000,0.402000,0.361000,0.361000,0.573000,0.599000,0.507000,0.092000,8.586000,124.866000,124.866000,
2.560000,4,0.358000,0.401000,0.401000,0.360000,0.360000,0.572000,0.598000,0.507000,0.092000,8.568000,124.812000,124.812000,
2.570000,4,0.357000,0.399000,0.399000,0.359000,0.359000,0.570000,0.597000,0.506000,0.091000,8.550000,124.758000,124.758000,
2.580000,4,0.356000,0.398000,0.398000,0.357000,0.357000,0.569000,0.596000,0.505000,0.090000,8.532000,124.703000,124.703000,
2.590000,4,0.354000,0.397000,0.397000,0.356000,0.356000,0.568000,0.594000,0.504000,0.090000,8.513000,124.647000,124.647000,
2.600000,4,0.353000,0.396000,0.396000,0.355000,0.355000,0.567000,0.593000,0.504000,0.089000,8.495000,124.592000,124.592000,
2.610000,4,0.352000,0.394000,0.394000,0.354000,0.354000,0.566000,0.592000,0.503000,0.089000,8.477000,124.535000,124.535000,
2.620000,4,0.351000,0.393000,0.393000,0.353000,0.353000,0.564000,0.591000,0.502000,0.088000,8.458000,124.479000,124.479000,
2.630000,4,0.350000,0.392000,0.392000,0.352000,0.352000,0.563000,0.589000,0.502000,0.088000,8.440000,124.422000,124.422000,
2.640000,4,0.349000,0.391000,0.391000,0.350000,0.350000,0.562000,0.588000,0.501000,0.087000,8.422000,124.364000,124.364000,
2.650000,4,0.348000,0.389000,0.389000,0.349000,0.349000,0.561000,0.587000,0.500000,0.086000,8.403000,124.306000,124.306000,
2.660000,4,0.346000,0.388000,0.388000,0.348000,0.348000,0.560000,0.585000,0.500000,0.086000,8.385000,124.248000,124.248000,
2.670000,4,0.345000,0.387000,0.387000,0.347000,0.347000,0.558000,0.584000,0.499000,0.085000,8.366000,124.190000,124.190000,
2.680000,4,0.344000,0.386000,0.386000,0.346000,0.346000,0.557000,0.583000,0.498000,0.085000,8.347000,124.131000,124.131000,
2.690000,4,0.343000,0.385000,0.385000,0.345000,0.345000,0.556000,0.581000,0.497000,0.084000,8.329000,124.072000,124.072000,
2.700000,4,0.342000,0.383000,0.383000,0.344000,0.344000,0.555000,0.580000,0.497000,0.084000,8.310000,124.013000,124.013000,
2.710000,4,0.341000,0.382000,0.382000,0.343000,0.343000,0.554000,0.579000,0.496000,0.083000,8.291000,123.953000,123.953000,
2.720000,4,0.340000,0.381000,0.381000,0.342000,0.342000,0.552000,0.578000,0.495000,0.082000,8.273000,123.893000,123.893000,
2.730000,4,0.339000,0.380000,0.380000,0.340000,0.340000,0.551000,0.576000,0.494000,0.082000,8.254000,123.833000,123.833000,
2.740000,4,0.338000,0.379000,0.379000,0.339000,0.339000,0.550000,0.575000,0.494000,0.081000,8.235000,123.773000,123.773000,
2.750000,4,0.337000,0.378000,0.378000,0.338000,0.338000,0.549000,0.574000,0.493000,0.081000,8.216000,123.712000,123.712000,
2.760000,4,0.336000,0.376000,0.376000,0.337000,0.337000,0.547000,0.572000,0.492000,0.080000,8.198000,123.651000,123.651000,
2.770000,4,0.335000,0.375000,0.375000,0.336000,0.336000,0.546000,0.571000,0.492000,0.079000,8.180000,123.581000,123.581000,
2.780000,4,0.333000,0.374000,0.374000,0.335000,0.335000,0.545000,0.570000,0.491000,0.079000,8.166000,123.489000,123.489000,
2.790000,4,0.332000,0.373000,0.373000,0.334000,0.334000,0.544000,0.569000,0.491000,0.078000,8.151000,123.396000,123.396000,
2.800000,4,0.331000,0.372000,0.372000,0.333000,0.333000,0.543000,0.568000,0.490000,0.078000,8.137000,123.303000,123.303000,
2.810000,4,0.330000,0.371000,0.371000,0.332000,0.332000,0.543000,0.567000,0.490000,0.077000,8.122000,123.210000,123.210000,
2.820000,4,0.329000,0.370000,0.370000,0.331000,0.331000,0.542000,0.566000,0.489000,0.077000,8.108000,123.117000,123.117000,
2.830000,4,0.328000,0.369000,0.369000,0.330000,0.330000,0.541000,0.565000,0.489000,0.076000,8.094000,123.024000,123.024000,
2.840000,4,0.327000,0.367000,0.367000,0.329000,0.329000,0.540000,0.564000,0.489000,0.075000,8.079000,122.931000,122.931000,
2.850000,4,0.326000,0.366000,0.366000,0.328000,0.328000,0.539000,0.563000,0.488000,0.075000,8.065000,122.838000,122.838000,
2.860000,4,0.325000,0.365000,0.365000,0.327000,0.327000,0.538000,0.562000,0.488000,0.074000,8.050000,122.745000,122.745000,
2.870000,4,0.324000,0.364000,0.364000,0.326000,0.326000,0.537000,0.561000,0.487000,0.074000,8.036000,122.652000,122.652000,
2.880000,4,0.323000,0.363000,0.363000,0.325000,0.325000,0.536000,0.560000,0.487000,0.073000,8.021000,122.559000,122.559000,
2.890000,4,0.322000,0.362000,0.362000,0.324000,0.324000,0.535000,0.559000,0.486000,0.073000,8.007000,122.466000,122.466000,
2.900000,4,0.321000,0.361000,0.361000,0.323000,0.323000,0.534000,0.558000,0.486000,0.072000,7.992000,122.373000,122.373000,
2.910000,4,0.320000,0.360000,0.360000,0.322000,0.322000,0.533000,0.557000,0.486000,0.071000,7.978000,122.279000,122.279000,
2.920000,4,0.319000,0.359000,0.359000,0.321000,0.321000,0.532000,0.556000,0.485000,0.071000,7.963000,122.186000,122.186000,
2.930000,4,0.318000,0.358000,0.358000,0.320000,0.320000,0.531000,0.555000,0.485000,0.070000,7.949000,122.093000,122.093000,
2.940000,4,0.317000,0.357000,0.357000,0.319000,0.319000,0.530000,0.554000,0.484000,0.070000,7.934000,122.000000,122.000000,
2.950000,4,0.316000,0.356000,0.356000,0.318000,0.318000,0.529000,0.553000,0.484000,0.069000,7.920000,121.907000,121.907000,
2.960000,4,0.315000,0.355000,0.355000,0.317000,0.317000,0.528000,0.552000,0.483000,0.069000,7.906000,121.814000,121.814000,
2.970000,4,0.315000,0.354000,0.354000,0.316000,0.316000,0.528000,0.551000,0.483000,0.068000,7.891000,121.721000,121.721000,
2.980000,4,0.314000,0.353000,0.353000,0.315000,0.315000,0.527000,0.550000,0.483000,0.067000,7.877000,121.628000,121.628000,
2.990000,4,0.313000,0.352000,0.352000,0.314000,0.314000,0.526000,0.549000,0.482000,0.067000,7.862000,121.535000,121.535000,
3.000000,4,0.312000,0.351000,0.351000,0.313000,0.313000,0.525000,0.548000,0.482000,0.066000,7.848000,121.442000,121.442000,
3.010000,4,0.311000,0.350000,0.350000,0.312000,0.312000,0.524000,0.547000,0.481000,0.066000,7.834000,121.349000,121.349000,
3.020000,4,0.310000,0.349000,0.349000,0.311000,0.311000,0.523000,0.546000,0.481000,0.065000,7.819000,121.257000,121.257000,
3.030000,4,0.309000,0.348000,0.348000,0.311000,0.311000,0.522000,0.545000,0.480000,0.065000,7.805000,121.164000,121.164000,
3.040000,4,0.308000,0.347000,0.347000,0.310000,0.310000,0.521000,0.544000,0.480000,0.064000,7.791000,121.072000,121.072000,
3.050000,4,0.307000,0.346000,0.346000,0.309000,0.309000,0.520000,0.543000,0.480000,0.063000,7.776000,120.979000,120.979000,
3.060000,4,0.307000,0.345000,0.345000,0.308000,0.308000,0.519000,0.542000,0.479000,0.063000,7.762000,120.887000,120.887000,
3.070000,4,0.306000,0.344000,0.344000,0.307000,0.307000,0.518000,0.541000,0.479000,0.062000,7.748000,120.794000,120.794000,
3.080000,4,0.305000,0.343000,0.343000,0.306000,0.306000,0.517000,0.540000,0.478000,0.062000,7.733000,120.702000,120.702000,
3.090000,4,0.304000,0.342000,0.342000,0.306000,0.306000,0.516000,0.539000,0.478000,0.061000,7.719000,120.610000,120.610000,
3.100000,4,0.303000,0.342000,0.342000,0.305000,0.305000,0.515000,0.538000,0.477000,0.060000,7.705000,120.518000,120.518000,
3.110000,4,0.302000,0.341000,0.341000,0.304000,0.304000,0.514000,0.537000,0.477000,0.060000,7.691000,120.426000,120.426000,
3.120000,4,0.302000,0.340000,0.340000,0.303000,0.303000,0.513000,0.536000,0.477000,0.059000,7.676000,120.334000,120.334000,
3.130000,4,0.301000,0.339000,0.339000,0.302000,0.302000,0.513000,0.535000,0.476000,0.059000,7.662000,120.243000,120.243000,
3.140000,4,0.300000,0.338000,0.338000,0.302000,0.302000,0.512000,0.534000,0.476000,0.058000,7.648000,120.151000,120.151000,
3.150000,4,0.299000,0.337000,0.337000,0.301000,0.301000,0.511000,0.533000,0.475000,0.058000,7.634000,120.060000,120.060000,
3.160000,4,0.298000,0.336000,0.336000,0.300000,0.300000,0.510000,0.532000,0.475000,0.057000,7.620000,119.968000,119.968000,
3.170000,4,0.298000,0.335000,0.335000,0.299000,0.299000,0.509000,0.531000,0.475000,0.056000,7.605000,119.877000,119.877000,
3.180000,4,0.297000,0.335000,0.335000,0.298000,0.298000,0.508000,0.530000,0.474000,0.056000,7.591000,119.786000,119.786000,
3.190000,4,0.296000,0.334000,0.334000,0.298000,0.298000,0.507000,0.529000,0.474000,0.055000,7.577000,119.695000,119.695000,
3.200000,4,0.295000,0.333000,0.333000,0.297000,0.297000,0.506000,0.528000,0.473000,0.055000,7.563000,119.604000,119.604000,
3.210000,4,0.294000,0.332000,0.332000,0.296000,0.296000,0.505000,0.527000,0.473000,0.054000,7.549000,119.514000,119.514000,
3.220000,4,0.294000,0.331000,0.331000,0.295000,0.295000,0.504000,0.526000,0.472000,0.054000,7.535000,119.423000,119.423000,
3.230000,4,0.293000,0.330000,0.330000,0.294000,0.294000,0.503000,0.525000,0.472000,0.053000,7.521000,119.333000,119.333000,
3.240000,4,0.292000,0.329000,0.329000,0.294000,0.294000,0.502000,0.524000,0.472000,0.052000,7.507000,119.243000,119.243000,
3.250000,4,0.291000,0.329000,0.329000,0.293000,0.293000,0.501000,0.523000,0.471000,0.052000,7.493000,119.153000,119.153000,
3.260000,4,0.291000,0.328000,0.328000,0.292000,0.292000,0.501000,0.522000,0.471000,0.051000,7.479000,119.063000,119.063000,
3.270000,4,0.290000,0.327000,0.327000,0.291000,0.291000,0.500000,0.521000,0.470000,0.051000,7.465000,118.973000,118.973000,
3.280000,4,0.289000,0.326000,0.326000,0.291000,0.291000,0.499000,0.520000,0.470000,0.050000,7.451000,118.883000,118.883000,
3.290000,4,0.288000,0.325000,0.325000,0.290000,0.290000,0.498000,0.519000,0.470000,0.050000,7.437000,118.794000,118.794000,
3.300000,4,0.288000,0.324000,0.324000,0.289000,0.289000,0.497000,0.518000,0.469000,0.049000,7.424000,118.705000,118.705000,
3.310000,4,0.287000,0.324000,0.324000,0.288000,0.288000,0.496000,0.517000,0.469000,0.048000,7.410000,118.616000,118.616000,
